"trial_type","rt","stimulus","response","trial_index","plugin_version","time_elapsed","subject_id","experimental_order","consent_response","consent_timestamp","task","mandarin_english_bilingual","native_language","english_age_of_acquisition","years_in_us","english_proficiency_score","mandarin_proficiency","english_proficiency","normal_or_corrected_vision","character","pinyin","ink_color","correct_key","response_color","correct","block","item_id","translation","source_condition","source_ink_color","is_filler","condition","is_critical","repetition"
"html-keyboard-response","null","","null","10","2.1.0","97208","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","11","2.1.0","97714","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">人</div>","null","12","2.1.0","100723","7e9hlcdkks","block2_then_block1","","","practice_character_naming","","","","","","","","","人","ren2","","","","","","","","","","","","",""
"html-keyboard-response","null","","null","13","2.1.0","101732","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","14","2.1.0","102247","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">火</div>","null","15","2.1.0","105250","7e9hlcdkks","block2_then_block1","","","practice_character_naming","","","","","","","","","火","huo3","","","","","","","","","","","","",""
"html-keyboard-response","null","","null","16","2.1.0","106262","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","3997","
      <div class=""instructions"">
        <h2>Color Practice</h2>
        <p>Now practice naming the ink color in English using the keyboard.</p>
        <p><strong>R</strong> = red, <strong>Y</strong> = yellow, <strong>B</strong> = blue, <strong>G</strong> = green.</p>
        <p>Press <strong>Space</strong> to start.</p>
      </div>
    "," ","17","2.1.0","110260","7e9hlcdkks","block2_then_block1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","18","2.1.0","110774","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#d62728;"">日</div>","null","19","2.1.0","113785","7e9hlcdkks","block2_then_block1","","","practice_color_naming","","","","","","","","","日","","red","r","null","false","","","","","","","","",""
"html-keyboard-response","null","","null","20","2.1.0","114797","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","21","2.1.0","115312","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2203","<div class=""chinese-character"" style=""color:#2ca02c;"">木</div>","g","22","2.1.0","117517","7e9hlcdkks","block2_then_block1","","","practice_color_naming","","","","","","","","","木","","green","g","green","true","","","","","","","","",""
"html-keyboard-response","null","","null","23","2.1.0","118519","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","24","2.1.0","119023","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#d6b300;"">人</div>","null","25","2.1.0","122025","7e9hlcdkks","block2_then_block1","","","practice_color_naming","","","","","","","","","人","","yellow","y","null","false","","","","","","","","",""
"html-keyboard-response","null","","null","26","2.1.0","123028","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","27","2.1.0","123538","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","1405","<div class=""chinese-character"" style=""color:#1f77b4;"">火</div>","b","28","2.1.0","124944","7e9hlcdkks","block2_then_block1","","","practice_color_naming","","","","","","","","","火","","blue","b","blue","true","","","","","","","","",""
"html-keyboard-response","null","","null","29","2.1.0","125947","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4164","
      <div class=""instructions"">
        <h2>End of Practice</h2>
        <p>The practice is over. The experiment will now begin.</p>
        <p>Press <strong>Space</strong> to continue.</p>
      </div>
    "," ","30","2.1.0","130112","7e9hlcdkks","block2_then_block1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9223","
      <div class=""instructions"">
        <h2>Chinese Character Naming Block 2</h2>
        <p>You will see Chinese characters printed in black.</p>
        <p>Please read each character aloud in Mandarin as quickly and accurately as possible.</p>
        <p>After saying the character, press <strong>Space</strong> to continue.</p>
        <p>Press <strong>Space</strong> to begin.</p>
      </div>
    "," ","31","2.1.0","139336","7e9hlcdkks","block2_then_block1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","32","2.1.0","139849","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">皇</div>","null","33","2.1.0","142866","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","皇","huang2","","","","","2","yellow","emperor","congruent_S_T_plus","yellow","false","","",""
"html-keyboard-response","null","","null","34","2.1.0","143871","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","35","2.1.0","144387","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">马</div>","null","36","2.1.0","147397","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","马","ma3","","","","","2","f2_3","horse","filler","blue","true","","",""
"html-keyboard-response","null","","null","37","2.1.0","148408","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","38","2.1.0","148923","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">衣</div>","null","39","2.1.0","151938","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","衣","yi1","","","","","2","f2_17","clothing","filler","red","true","","",""
"html-keyboard-response","null","","null","40","2.1.0","152940","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","41","2.1.0","153454","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">缠</div>","null","42","2.1.0","156469","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","缠","chan2","","","","","2","yellow","wrap around","congruent_S_minus_T_plus","yellow","false","","",""
"html-keyboard-response","null","","null","43","2.1.0","157474","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","44","2.1.0","157982","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">椅</div>","null","45","2.1.0","160997","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","椅","yi3","","","","","2","f2_7","chair","filler","blue","true","","",""
"html-keyboard-response","null","","null","46","2.1.0","162000","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","47","2.1.0","162511","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">米</div>","null","48","2.1.0","165526","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","米","mi3","","","","","2","f2_4","rice","filler","green","true","","",""
"html-keyboard-response","null","","null","49","2.1.0","166539","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","50","2.1.0","167051","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">绿</div>","null","51","2.1.0","170063","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","绿","lv4","","","","","2","green","green","congruent_color_character","green","false","","",""
"html-keyboard-response","null","","null","52","2.1.0","171078","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","53","2.1.0","171593","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">蓝</div>","null","54","2.1.0","174596","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","蓝","lan2","","","","","2","blue","blue","congruent_color_character","blue","false","","",""
"html-keyboard-response","null","","null","55","2.1.0","175611","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","56","2.1.0","176118","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">雪</div>","null","57","2.1.0","179127","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","雪","xue3","","","","","2","f2_20","snow","filler","green","true","","",""
"html-keyboard-response","null","","null","58","2.1.0","180133","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","59","2.1.0","180636","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">趁</div>","null","60","2.1.0","183643","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","趁","chen4","","","","","2","yellow","take advantage of","neutral","yellow","false","","",""
"html-keyboard-response","null","","null","61","2.1.0","184649","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","62","2.1.0","185152","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">宫</div>","null","63","2.1.0","188165","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","宫","gong1","","","","","2","blue","palace","neutral","blue","false","","",""
"html-keyboard-response","null","","null","64","2.1.0","189179","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","65","2.1.0","189684","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">洞</div>","null","66","2.1.0","192690","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","洞","dong4","","","","","2","green","hole","congruent_S_minus_T_plus","green","false","","",""
"html-keyboard-response","null","","null","67","2.1.0","193696","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","68","2.1.0","194209","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">心</div>","null","69","2.1.0","197224","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","心","xin1","","","","","2","f2_23","heart","filler","blue","true","","",""
"html-keyboard-response","null","","null","70","2.1.0","198230","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","71","2.1.0","198734","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">田</div>","null","72","2.1.0","201750","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","田","tian2","","","","","2","f2_24","field","filler","green","true","","",""
"html-keyboard-response","null","","null","73","2.1.0","202766","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","74","2.1.0","203268","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">红</div>","null","75","2.1.0","206276","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","红","hong2","","","","","2","red","red","congruent_color_character","red","false","","",""
"html-keyboard-response","null","","null","76","2.1.0","207281","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","77","2.1.0","207794","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">星</div>","null","78","2.1.0","210809","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","星","xing1","","","","","2","f2_18","star","filler","yellow","true","","",""
"html-keyboard-response","null","","null","79","2.1.0","211827","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","80","2.1.0","212332","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">虑</div>","null","81","2.1.0","215343","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","虑","lv4","","","","","2","green","ponder","congruent_S_T_plus","green","false","","",""
"html-keyboard-response","null","","null","82","2.1.0","216349","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","83","2.1.0","216854","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">钟</div>","null","84","2.1.0","219861","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","钟","zhong1","","","","","2","f2_10","clock","filler","yellow","true","","",""
"html-keyboard-response","null","","null","85","2.1.0","220865","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","86","2.1.0","221375","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">狗</div>","null","87","2.1.0","224386","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","狗","gou3","","","","","2","f2_2","dog","filler","yellow","true","","",""
"html-keyboard-response","null","","null","88","2.1.0","225391","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","89","2.1.0","225908","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">球</div>","null","90","2.1.0","228914","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","球","qiu2","","","","","2","f2_9","ball","filler","red","true","","",""
"html-keyboard-response","null","","null","91","2.1.0","229928","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","92","2.1.0","230436","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">黄</div>","null","93","2.1.0","233451","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","黄","huang2","","","","","2","yellow","yellow","incongruent_color_character","green","false","","",""
"html-keyboard-response","null","","null","94","2.1.0","234466","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","95","2.1.0","234974","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">红</div>","null","96","2.1.0","237985","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","红","hong2","","","","","2","red","red","incongruent_color_character","blue","false","","",""
"html-keyboard-response","null","","null","97","2.1.0","238991","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","98","2.1.0","239492","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">房</div>","null","99","2.1.0","242504","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","房","fang2","","","","","2","f2_8","room","filler","green","true","","",""
"html-keyboard-response","null","","null","100","2.1.0","243513","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","101","2.1.0","244016","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">涂</div>","null","102","2.1.0","247031","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","涂","tu2","","","","","2","green","paint","neutral","green","false","","",""
"html-keyboard-response","null","","null","103","2.1.0","248035","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","104","2.1.0","248543","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">桌</div>","null","105","2.1.0","251552","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","桌","zhuo1","","","","","2","f2_6","table","filler","yellow","true","","",""
"html-keyboard-response","null","","null","106","2.1.0","252556","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","107","2.1.0","253071","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">河</div>","null","108","2.1.0","256076","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","河","he2","","","","","2","f2_11","river","filler","blue","true","","",""
"html-keyboard-response","null","","null","109","2.1.0","257085","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","110","2.1.0","257601","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">脸</div>","null","111","2.1.0","260603","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","脸","lian3","","","","","2","f2_13","face","filler","red","true","","",""
"html-keyboard-response","null","","null","112","2.1.0","261611","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","113","2.1.0","262116","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">牵</div>","null","114","2.1.0","265125","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","牵","qian1","","","","","2","red","lead along","neutral","red","false","","",""
"html-keyboard-response","null","","null","115","2.1.0","266131","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","116","2.1.0","266635","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">海</div>","null","117","2.1.0","269649","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","海","hai3","","","","","2","f2_12","sea","filler","green","true","","",""
"html-keyboard-response","null","","null","118","2.1.0","270661","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","119","2.1.0","271166","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""chinese-character"" style=""color:#000000;"">影</div>","null","120","2.1.0","274176","7e9hlcdkks","block2_then_block1","","","character_naming","","","","","","","","","影","ying3","","","","","2","f2_16","shadow/movie","filler","green","true","","",""
"html-keyboard-response","null","","null","121","2.1.0","275188","7e9hlcdkks","block2_then_block1","","","inter_trial_interval","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","null","<div class=""fixation"">+</div>","null","122","2.1.0","275691","7e9hlcdkks","block2_then_block1","","","fixation","","","","","","","","","","","","","","","","","","","","","","",""
